,MntMeatProducts,MntFishProducts,Income,MntFruits,MntSweetProducts,NumDealsPurchases,Dt_Customer,NumWebPurchases,NumCatalogPurchases,MntGoldProds,NumWebVisitsMonth,Response,Year_Birth,Teenhome,Education_2n_Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,AcceptedCmp5_0,AcceptedCmp5_1,AcceptedCmp1_0,AcceptedCmp1_1
1801,2.0475041888504837,1.9677935161420967,0.9369828214911461,-0.6614491798474453,0.2407740403040209,-0.6858866249126978,-1.3332409738488993,2.129222025805126,0.7999958749205932,-0.13463269529572466,0.2817201338663717,-0.41861210749003763,0.4335218728872259,1,0,0,1,0,0,0,1,1,0
1509,-0.008641127947751152,-0.6870680334894731,0.06910092243762744,-0.25908078692634545,-0.07421495532260604,1.3847145068992197,-0.16042297969996766,0.3294268039924911,0.7999958749205932,0.72816695412948,-0.13046347152923427,-0.41861210749003763,-0.9018819882454313,1,0,0,1,0,0,1,0,1,0
581,-0.6201671057886055,0.026998176411431898,-0.46173519607206903,-0.5860051061747391,-0.5103535646517818,2.4200150728051786,-0.5662081084772351,1.049344892717545,-0.5687196185467573,1.0541134883567795,1.1060873446575836,-0.41861210749003763,-1.4861211774909688,1,0,0,1,0,0,1,0,1,0
160,-0.726519449760928,-0.6870680334894731,-0.8678519917350412,-0.6614491798474453,-0.6557331010948404,-0.6858866249126978,-0.04660519967707555,-1.1104093734576166,-0.9108984919135951,-0.7481791126647591,0.6939037392619777,-0.41861210749003763,-0.9018819882454313,1,0,0,0,1,0,1,0,1,0
411,0.23951434132100133,0.37487658636315485,0.06434704690311105,0.6713961217036979,2.9787553099816244,0.8670642239462404,-1.204577396431717,-0.03053224037003586,0.11563812818691793,-0.34553927626633024,-0.5426470769248403,-0.41861210749003763,0.600447355528808,1,0,0,1,0,0,1,0,1,0
460,0.3990428572794851,-0.10116755357078182,0.3335602168787917,-0.6614491798474453,-0.26805433724668415,0.8670642239462404,0.8639370405060613,-0.7504503290950897,-0.22654074517991973,0.4213937454449628,0.6939037392619777,2.3888463379521307,-0.40110554032068485,1,0,0,1,0,0,1,0,0,1
600,-0.7309507974264414,-0.6870680334894731,-0.8855092437203879,-0.6614491798474453,-0.6557331010948404,-0.6858866249126978,-0.6899230867629874,-1.1104093734576166,-0.9108984919135951,-0.7673524382075414,0.6939037392619777,-0.41861210749003763,-0.651493764283058,1,0,0,1,0,0,1,0,1,0
659,-0.5669909338024443,-0.5772116935047185,-0.22024630862541678,-0.6363011552898765,-0.6315031783543306,0.8670642239462404,0.5076379030430948,-0.3904912847325628,-0.22654074517991973,0.613127000872786,0.2817201338663717,-0.41861210749003763,-0.23418005767910272,1,0,0,0,0,1,1,0,1,0
2085,-0.0263665186098049,0.44811414635299124,0.1817158395115915,0.2941757533401668,0.4830732677091185,0.349413940993261,-0.714666082420138,1.409303937080072,2.1687113683879438,-0.13463269529572466,0.6939037392619777,-0.41861210749003763,0.01620816628327049,1,0,0,1,0,0,1,0,1,0
536,-0.6910686684368205,-0.6870680334894731,-0.2922735152534257,-0.6614491798474453,-0.6557331010948404,-0.6858866249126978,0.9480632257403728,-0.7504503290950897,-0.5687196185467573,-0.7098324615791944,-0.13046347152923427,-0.41861210749003763,-0.15071731635831165,1,0,0,1,0,0,1,0,1,0
1555,-0.7132254067643876,-0.6870680334894731,-0.6069481168112884,-0.6363011552898765,-0.6315031783543306,-0.1682363419597184,0.3294883343116114,-1.1104093734576166,-0.9108984919135951,-0.7481791126647591,0.6939037392619777,-0.41861210749003763,-0.15071731635831165,1,0,0,0,1,0,1,0,1,0
1699,1.564487293309519,4.036754585854975,0.8572055992858584,1.62702105489131,1.9368686321397044,-0.1682363419597184,1.1756987857861572,1.7692629814425989,1.142174748287431,1.207500092699038,-0.13046347152923427,-0.41861210749003763,-1.4861211774909688,1,0,0,0,1,0,1,0,1,0
204,-0.6822059731057936,-0.6870680334894731,-0.463812519835051,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,0.03257238642580591,-1.1104093734576166,-0.9108984919135951,-0.7865257637503237,0.6939037392619777,-0.41861210749003763,-0.3176427989998938,1,0,0,0,0,1,1,0,1,0
389,-0.07067999526493927,-0.17440511356061822,1.2550530484308062,-0.13334066413850176,-0.14690472354413533,0.349413940993261,-0.31382955277430047,-0.7504503290950897,-0.22654074517991973,0.8048602563006093,-0.13046347152923427,-0.41861210749003763,-0.06725457503752058,1,0,0,0,0,1,1,0,1,0
189,-0.6600492347782264,-0.6321398634970958,-0.25919612918132845,-0.6363011552898765,-0.6557331010948404,-0.1682363419597184,-0.6800258885001272,-0.7504503290950897,-0.9108984919135951,-0.7673524382075414,0.6939037392619777,-0.41861210749003763,-0.40110554032068485,1,0,0,0,0,1,1,0,1,0
470,0.9618240107996916,0.8509207262970915,0.3678760075018975,1.2498006865277789,3.9964120650830344,0.8670642239462404,-0.5216707162943643,0.689385848355018,2.5108902417547814,0.8623802329289563,-0.5426470769248403,-0.41861210749003763,0.5169846142080169,1,0,0,1,0,0,1,0,1,0
54,-0.19032638223380208,-0.4673553535199639,0.5643029487054028,-0.43511695882932666,-0.07421495532260604,2.4200150728051786,-0.14062858317424728,-0.03053224037003586,-0.22654074517991973,1.2458467437846028,-0.9548306823204462,-0.41861210749003763,0.7673728381703901,1,0,0,1,0,0,1,0,1,0
237,-0.19032638223380208,-0.41242718352758656,1.0991339206054491,-0.5357090570596016,0.19231419482300136,-0.6858866249126978,0.42351171780878316,0.3294268039924911,-0.22654074517991973,-0.6331391594080651,-0.9548306823204462,-0.41861210749003763,-0.9018819882454313,1,0,0,0,0,1,1,0,1,0
588,-0.6068730627920651,-0.5772116935047185,0.06454678957262855,-0.5608570816171703,-0.5588134101328013,0.349413940993261,1.5369465223805538,1.049344892717545,-0.5687196185467573,-0.26884597409520095,0.6939037392619777,-0.41861210749003763,-1.1522702122078046,1,0,0,1,0,0,1,0,1,0
1127,-0.6644805824437399,-0.6321398634970958,-0.21237644744642745,-0.6614491798474453,-0.6315031783543306,-0.1682363419597184,1.4231287423576617,-1.1104093734576166,-0.5687196185467573,-0.5372725316941535,-0.9548306823204462,-0.41861210749003763,0.683910096849599,1,0,0,1,0,0,1,0,1,0
802,-0.6113044104575786,-0.15609572356315912,-0.6954740679414425,-0.08304461502336428,-0.31651418272770365,0.349413940993261,-0.8532268581001805,-0.7504503290950897,-0.5687196185467573,0.057100560132098584,0.2817201338663717,-0.41861210749003763,-1.4861211774909688,1,0,0,1,0,0,1,0,1,0
2173,0.5275519395793747,0.22840146638348202,0.7876951502937699,-0.18363671325363923,0.26500396304453067,0.349413940993261,0.09195557600296701,0.689385848355018,0.11563812818691793,3.910938994231346,-0.9548306823204462,-0.41861210749003763,-1.4861211774909688,1,0,0,1,0,0,1,0,1,0
951,-0.6644805824437399,-0.6870680334894731,-0.0022871076479255067,-0.6614491798474453,-0.6557331010948404,0.349413940993261,1.492409130197683,-0.7504503290950897,-0.5687196185467573,-0.49892588060858883,-0.13046347152923427,-0.41861210749003763,0.600447355528808,1,0,0,0,0,1,1,0,1,0
1856,-0.6822059731057936,-0.6321398634970958,0.23848270618846376,-0.6363011552898765,-0.5345834873922916,-0.6858866249126978,-1.1649886033802763,-0.7504503290950897,-0.9108984919135951,-0.5947925083225005,0.2817201338663717,-0.41861210749003763,-1.4861211774909688,1,0,0,0,1,0,1,0,1,0
711,-0.372011636519853,-0.10116755357078182,0.11995540609678185,0.7971362444915416,-0.6557331010948404,0.8670642239462404,-1.2986007799288888,1.049344892717545,0.7999958749205932,0.4213937454449628,-0.13046347152923427,-0.41861210749003763,-0.3176427989998938,1,0,0,0,1,0,1,0,1,0
576,-0.6423238441161726,-0.44904596352250475,-0.03836063376278522,-0.6614491798474453,-0.6557331010948404,0.349413940993261,1.3093109623347696,-0.03053224037003586,-0.5687196185467573,-0.26884597409520095,0.6939037392619777,-0.41861210749003763,-0.06725457503752058,1,0,0,1,0,0,1,0,1,0
2117,0.03124100104186978,-0.44904596352250475,0.7014063170622118,1.1240605637399352,-0.4134338736897427,-0.1682363419597184,0.9629090231346631,0.689385848355018,1.8265324950211062,-0.4605792295230242,-1.3670142877160523,-0.41861210749003763,-1.4026584361701777,1,0,0,0,0,1,1,0,1,0
1183,-0.726519449760928,-0.3025708435428319,-1.4857359656204623,-0.35967288515662044,-0.5103535646517818,1.3847145068992197,-0.33857254843145096,-0.7504503290950897,-0.22654074517991973,-0.07711271866737769,-0.13046347152923427,-0.41861210749003763,-0.9018819882454313,1,0,1,0,0,0,1,0,1,0
815,-0.372011636519853,-0.3391896235377502,0.5481237924744856,-0.43511695882932666,-0.5588134101328013,-0.1682363419597184,1.5122035267234033,0.3294268039924911,0.4578170015537556,-0.7673524382075414,-0.9548306823204462,-0.41861210749003763,0.09967090760406157,1,0,0,0,0,1,1,0,1,0
769,-0.41189376550947393,-0.5039741335148821,0.391925024911804,-0.4854130079444641,-0.6557331010948404,0.8670642239462404,-0.22475476840855885,0.689385848355018,-0.5687196185467573,0.2680071411027042,0.2817201338663717,-0.41861210749003763,-1.0688074708870134,1,0,0,0,1,0,1,0,1,0
158,-0.48722667582320234,-0.5039741335148821,0.12494897283471923,-0.38482090971418914,0.022704735639433017,-0.6858866249126978,0.48784350651737435,-1.1104093734576166,-0.5687196185467573,-0.5756191827797181,-1.3670142877160523,-0.41861210749003763,0.683910096849599,1,0,0,1,0,0,1,0,1,0
1585,-0.7043627114333607,-0.6138304734996367,-0.6546466662920664,-0.6614491798474453,-0.6072732556138208,-0.1682363419597184,1.546843720643414,-1.1104093734576166,-0.5687196185467573,-0.4605792295230242,-0.13046347152923427,2.3888463379521307,0.35005913156643476,1,0,0,0,0,1,1,0,1,0
1999,-0.442913199168068,-0.08285816357332272,0.6095646376180672,0.2941757533401668,0.21654411756351113,-0.6858866249126978,0.8688856396374914,-0.03053224037003586,-0.5687196185467573,0.4405670709877451,-0.9548306823204462,-0.41861210749003763,0.9342983208119723,1,1,0,0,0,0,1,0,1,0
1567,0.017946958045329472,1.9128653461497194,0.921522738870492,-0.2842288114839142,-0.0984448780631158,-0.1682363419597184,1.3785913501747908,0.3294268039924911,0.4578170015537556,-0.2496726485524186,-1.3670142877160523,-0.41861210749003763,-1.2357329535285957,1,0,0,1,0,0,1,0,1,0
742,-0.6467551917816861,-0.6321398634970958,-0.13903093919960305,-0.6363011552898765,-0.6557331010948404,0.349413940993261,0.8639370405060613,-0.7504503290950897,-0.5687196185467573,-0.6523124849508475,-0.13046347152923427,-0.41861210749003763,-1.56958391881176,1,0,0,0,0,1,1,0,1,0
626,1.5068797736578443,3.5424010559235795,1.2763056684674678,0.9228763672793854,0.09539450386096231,-0.6858866249126978,-0.18516597535711812,1.409303937080072,0.4578170015537556,2.798886112749971,-0.9548306823204462,-0.41861210749003763,0.5169846142080169,1,0,0,1,0,0,1,0,1,0
1318,-0.6467551917816861,-0.5772116935047185,-0.4764362565485567,-0.5608570816171703,-0.6557331010948404,-0.1682363419597184,0.09195557600296701,-0.3904912847325628,-0.9108984919135951,-0.3263659507235479,0.6939037392619777,-0.41861210749003763,0.2665963902456437,1,0,0,1,0,0,1,0,1,0
2031,0.6870804555378585,0.1551639063936456,0.5983390995911839,0.2187316796674606,-0.486123641911272,0.349413940993261,0.685787471774578,1.049344892717545,-0.22654074517991973,1.897739812239202,-0.13046347152923427,-0.41861210749003763,-1.1522702122078046,1,0,0,1,0,0,1,0,1,0
453,-0.2700906402130439,0.6312080463275823,0.7423136157793948,1.0989125391823664,-0.19536456902515487,-0.1682363419597184,0.7105304674317284,-0.03053224037003586,-0.22654074517991973,-0.4030592528946772,-0.9548306823204462,-0.41861210749003763,0.9342983208119723,1,1,0,0,0,0,1,0,1,0
824,0.5319832872448882,0.22840146638348202,1.4191216771724773,0.2941757533401668,0.7253724951142162,-0.6858866249126978,-0.24454916493427922,0.3294268039924911,2.5108902417547814,-0.21132599746685396,0.2817201338663717,2.3888463379521307,-0.8184192469246402,1,0,0,1,0,0,0,1,0,1
204,-0.6822059731057936,-0.6870680334894731,-0.463812519835051,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,0.03257238642580591,-1.1104093734576166,-0.9108984919135951,-0.7865257637503237,0.6939037392619777,-0.41861210749003763,-0.3176427989998938,1,0,0,0,0,1,1,0,1,0
89,-0.5669909338024443,-0.6138304734996367,0.07713057775223077,-0.43511695882932666,-0.6557331010948404,-0.6858866249126978,0.9629090231346631,-0.7504503290950897,-0.22654074517991973,-0.7098324615791944,-1.3670142877160523,-0.41861210749003763,-0.15071731635831165,1,0,0,1,0,0,1,0,1,0
773,-0.6423238441161726,-0.6321398634970958,-0.7440514851680974,-0.6363011552898765,-0.5588134101328013,0.349413940993261,-0.43754453106005275,-0.7504503290950897,-0.9108984919135951,-0.6139658338652828,0.6939037392619777,-0.41861210749003763,0.2665963902456437,1,0,0,1,0,0,1,0,1,0
2199,-0.6689119301092532,-0.6504492534945548,-0.6057097122602799,-0.6363011552898765,-0.6557331010948404,0.8670642239462404,1.7348904876377573,-0.3904912847325628,-0.9108984919135951,-0.7865257637503237,1.1060873446575836,-0.41861210749003763,0.5169846142080169,1,0,0,1,0,0,1,0,1,0
1878,0.3237099469657566,0.22840146638348202,0.6972916180701513,-0.43511695882932666,-0.19536456902515487,-0.1682363419597184,-0.6998202850258476,1.049344892717545,1.4843536216542685,0.24883381555992184,-0.5426470769248403,-0.41861210749003763,-1.4861211774909688,1,0,0,0,0,1,1,0,1,0
582,-0.6689119301092532,-0.5772116935047185,-0.1768222522723132,-0.6614491798474453,-0.5103535646517818,-0.6858866249126978,0.5026893039116647,-1.1104093734576166,-0.9108984919135951,-0.6523124849508475,1.1060873446575836,-0.41861210749003763,-0.15071731635831165,1,1,0,0,0,0,1,0,1,0
350,0.39018016194845817,-0.48566474351742295,0.7536589994079886,0.16843563055232313,0.14385434934198182,0.8670642239462404,0.7897080535346099,0.689385848355018,1.4843536216542685,-0.690659136036412,-0.5426470769248403,-0.41861210749003763,-0.9853447295662224,1,0,0,1,0,0,1,0,1,0
2103,0.27939647031062226,-0.39411779353012744,1.0338979647410351,-0.05789659046579554,-0.07421495532260604,-0.1682363419597184,1.1064183979461357,1.409303937080072,0.4578170015537556,-0.153806020838507,-0.9548306823204462,-0.41861210749003763,0.4335218728872259,1,0,0,0,0,1,0,1,1,0
1469,0.8200208855032616,0.9790864562793052,0.6060891151684628,1.450984882988329,0.7011425723737064,0.8670642239462404,-0.8680726554944708,1.7692629814425989,0.4578170015537556,-0.03876606758181304,-0.13046347152923427,-0.41861210749003763,0.09967090760406157,1,0,0,1,0,0,1,0,1,0
711,-0.372011636519853,-0.10116755357078182,0.11995540609678185,0.7971362444915416,-0.6557331010948404,0.8670642239462404,-1.2986007799288888,1.049344892717545,0.7999958749205932,0.4213937454449628,-0.13046347152923427,-0.41861210749003763,-0.3176427989998938,1,0,0,0,1,0,1,0,1,0
1388,-0.6644805824437399,-0.6504492534945548,-0.29095521363461024,-0.6363011552898765,-0.6557331010948404,-0.6858866249126978,-1.0214792285688037,-1.1104093734576166,-0.9108984919135951,-0.8056990892931061,1.1060873446575836,-0.41861210749003763,0.9342983208119723,1,0,0,1,0,0,1,0,1,0
315,-0.7087940590988742,-0.6870680334894731,-0.9351253228285338,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,1.2053903805747377,-0.7504503290950897,-0.9108984919135951,-0.8248724148358884,-0.13046347152923427,-0.41861210749003763,-1.0688074708870134,1,0,0,0,1,0,1,0,1,0
318,-0.7087940590988742,-0.6321398634970958,-0.8554679462249565,-0.6614491798474453,-0.6315031783543306,-0.1682363419597184,0.027623787294375826,-1.1104093734576166,-0.9108984919135951,-0.7290057871219767,-0.13046347152923427,-0.41861210749003763,-1.4861211774909688,1,0,0,1,0,0,1,0,1,0
640,-0.1105621242545602,-0.08285816357332272,0.4447769352661333,0.5959520480309917,0.5557630359306478,0.8670642239462404,-1.3777783660317702,-0.03053224037003586,0.7999958749205932,2.204513020923719,-1.3670142877160523,-0.41861210749003763,-0.7349565056038492,1,0,0,1,0,0,1,0,1,0
1382,-0.686637320771307,-0.6504492534945548,0.0,-0.5608570816171703,-0.6072732556138208,-0.6858866249126978,-1.5361335382375332,-1.1104093734576166,-0.9108984919135951,-0.7290057871219767,-0.13046347152923427,-0.41861210749003763,-0.9018819882454313,1,0,0,1,0,0,1,0,1,0
807,-0.13715021024764082,-0.10116755357078182,0.12063453117314132,0.042695507764479425,-0.5830433328733111,0.8670642239462404,0.5076379030430948,-0.3904912847325628,0.4578170015537556,0.018753909046533936,-0.9548306823204462,-0.41861210749003763,-0.9853447295662224,1,0,0,1,0,0,1,0,1,0
2215,-0.7176567544299011,-0.6870680334894731,-0.6168154046854527,-0.6111531307323078,-0.6557331010948404,-0.6858866249126978,-1.0016848320430831,-1.1104093734576166,-0.9108984919135951,-0.7481791126647591,0.2817201338663717,-0.41861210749003763,-1.2357329535285957,1,0,0,1,0,0,1,0,1,0
1223,-0.7087940590988742,-0.6504492534945548,-0.48083059527794164,-0.6363011552898765,-0.6315031783543306,-0.1682363419597184,0.0969041751343971,-0.7504503290950897,-0.5687196185467573,-0.3647126018091126,1.1060873446575836,-0.41861210749003763,1.0177610621327633,1,0,0,1,0,0,1,0,1,0
404,-0.6245984534541189,-0.6870680334894731,0.1307814587846301,-0.6614491798474453,-0.6557331010948404,3.455315638711137,0.5125865021745248,0.689385848355018,0.11563812818691793,-0.7673524382075414,0.6939037392619777,2.3888463379521307,-1.1522702122078046,1,0,0,0,0,1,1,0,1,0
320,-0.21248312056136925,0.008688786413972794,0.501264162205681,-0.5357090570596016,0.04693465837994278,0.349413940993261,-0.8631240563630407,-0.3904912847325628,0.11563812818691793,0.6323003264155683,-1.3670142877160523,-0.41861210749003763,0.18313364892485265,1,0,0,1,0,0,1,0,1,0
1684,-0.5581282384714173,-0.6321398634970958,-0.1132241862979426,-0.4854130079444641,-0.6072732556138208,-0.1682363419597184,0.5274322995688151,-0.03053224037003586,-0.22654074517991973,0.03792723458931626,-0.13046347152923427,-0.41861210749003763,-1.4026584361701777,1,0,0,1,0,0,1,0,1,0
1700,0.7757074088481272,-0.6870680334894731,0.3522161822117258,2.507201914406216,0.434613422228099,1.3847145068992197,-1.5509793356318233,1.409303937080072,0.4578170015537556,2.607152857322148,0.2817201338663717,-0.41861210749003763,0.600447355528808,1,0,0,1,0,0,1,0,1,0
1820,1.0238628781168797,0.7776831663072551,0.4122987772025885,-0.23393276236877672,0.19231419482300136,0.349413940993261,1.3390025571233501,0.3294268039924911,0.11563812818691793,0.32552711773105114,-0.5426470769248403,-0.41861210749003763,-0.568031022962267,1,0,0,1,0,0,1,0,0,1
311,-0.7043627114333607,-0.6504492534945548,-1.185402887733956,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,0.5422780969631054,-0.7504503290950897,-0.9108984919135951,-0.8056990892931061,0.6939037392619777,-0.41861210749003763,-0.15071731635831165,1,0,0,1,0,0,1,0,1,0
627,1.7949173719162177,1.0157052362742234,0.7479863075936918,-0.23393276236877672,2.3730072414688803,2.4200150728051786,-1.4470587538717914,2.489181070167653,2.853069115121619,-0.5180992061513712,0.6939037392619777,2.3888463379521307,-0.7349565056038492,1,0,0,1,0,0,1,0,1,0
216,-0.7220881020954145,-0.6870680334894731,-0.002087364978408011,-0.6614491798474453,-0.6557331010948404,-0.6858866249126978,1.5122035267234033,-1.1104093734576166,-0.9108984919135951,-0.8248724148358884,1.1060873446575836,-0.41861210749003763,0.7673728381703901,1,1,0,0,0,0,1,0,1,0
1196,-0.6378924964506592,-0.15609572356315912,-0.21397438880256742,-0.35967288515662044,-0.29228425998719393,-0.6858866249126978,0.2602079464715901,-0.7504503290950897,-0.5687196185467573,0.32552711773105114,-0.5426470769248403,-0.41861210749003763,-0.3176427989998938,1,1,0,0,0,0,1,0,1,0
1202,-0.6113044104575786,-0.6138304734996367,-0.03336706702484783,-0.5860051061747391,-0.5345834873922916,-0.1682363419597184,0.8589884413746312,-0.3904912847325628,-0.22654074517991973,-0.5756191827797181,-0.5426470769248403,-0.41861210749003763,-0.9018819882454313,1,0,0,0,1,0,1,0,1,0
541,-0.372011636519853,-0.5589023035072593,-0.3439269695906501,-0.4099689342717579,-0.19536456902515487,-0.1682363419597184,-1.6746943139175756,-0.03053224037003586,-0.5687196185467573,-0.4797525550658065,0.6939037392619777,-0.41861210749003763,0.01620816628327049,1,0,0,1,0,0,1,0,1,0
90,0.11100525902111165,0.21009207638602292,0.0,0.3947678515704418,0.2407740403040209,5.008266487570076,-1.1550914051174161,1.049344892717545,-0.22654074517991973,0.17214051338879255,1.5182709500531897,-0.41861210749003763,-0.9853447295662224,1,0,0,0,0,1,1,0,1,0
396,-0.5536968908059039,-0.4673553535199639,-0.33649654228459924,-0.6363011552898765,-0.5830433328733111,0.8670642239462404,-1.476750348660372,-0.3904912847325628,-0.5687196185467573,-0.2304993230096363,1.1060873446575836,-0.41861210749003763,0.18313364892485265,1,0,0,1,0,0,1,0,1,0
2006,1.1568033080822828,3.12128508598202,0.45688134103889355,1.350392784758054,1.5976497137725678,0.349413940993261,-1.1204512111974054,1.409303937080072,0.4578170015537556,0.6898203030439153,-0.13046347152923427,-0.41861210749003763,0.09967090760406157,1,0,0,1,0,0,1,0,1,0
1041,-0.6777746254402801,-0.6870680334894731,-0.529288166902886,-0.6363011552898765,-0.6557331010948404,0.349413940993261,-1.2342689912202975,-0.7504503290950897,-0.9108984919135951,-0.7481791126647591,1.1060873446575836,-0.41861210749003763,-1.2357329535285957,1,0,0,1,0,0,1,0,1,0
1507,0.09771121602457133,2.91988179600997,-0.2187282643370838,1.9539453741397035,3.0029852327221342,1.9023647898521991,-1.2144745946945772,2.489181070167653,1.8265324950211062,0.24883381555992184,1.1060873446575836,-0.41861210749003763,0.5169846142080169,1,1,0,0,0,0,1,0,1,0
1516,-0.3631489411888261,-0.5039741335148821,0.14028920985366292,-0.6614491798474453,-0.486123641911272,1.3847145068992197,-1.1105540129345453,2.129222025805126,0.11563812818691793,0.6323003264155683,1.1060873446575836,-0.41861210749003763,-0.568031022962267,1,0,0,1,0,0,1,0,1,0
1682,-0.6955000161023339,-0.6870680334894731,-1.1862018584120257,-0.6614491798474453,-0.6557331010948404,0.8670642239462404,-1.2342689912202975,-0.7504503290950897,-0.9108984919135951,-0.7673524382075414,-0.13046347152923427,-0.41861210749003763,-1.1522702122078046,1,0,0,0,0,1,1,0,1,0
978,-0.686637320771307,-0.6504492534945548,-0.6608786375810123,-0.43511695882932666,-0.38920395094923294,0.349413940993261,0.8738342387689215,-0.7504503290950897,-0.9108984919135951,-0.26884597409520095,-0.5426470769248403,-0.41861210749003763,-1.4026584361701777,1,0,0,1,0,0,1,0,1,0
856,-0.7087940590988742,-0.6870680334894731,-0.5461464482101627,-0.6614491798474453,-0.6557331010948404,-0.6858866249126978,1.170750186654727,-1.1104093734576166,-0.9108984919135951,-0.8440457403786708,0.6939037392619777,-0.41861210749003763,0.35005913156643476,1,0,0,0,1,0,1,0,1,0
1449,-0.035229213940831776,0.37487658636315485,0.6852671093651981,0.017547483206910682,-0.4618937191707623,0.8670642239462404,1.2647735701518987,-0.03053224037003586,0.4578170015537556,-0.09628604421016002,-1.3670142877160523,-0.41861210749003763,0.35005913156643476,1,1,0,0,0,0,1,0,1,0
1093,-0.6423238441161726,-0.6321398634970958,-0.5460665511423557,-0.5608570816171703,-0.5830433328733111,0.349413940993261,-0.09114259185994637,-0.3904912847325628,-0.9108984919135951,-0.7865257637503237,1.1060873446575836,-0.41861210749003763,0.2665963902456437,1,0,0,0,0,1,1,0,1,0
1834,-0.48722667582320234,-0.44904596352250475,0.10233810264533873,-0.5105610325020329,-0.34074410546821343,0.8670642239462404,0.30969393778589105,-0.7504503290950897,-0.5687196185467573,-0.42223257843745954,-0.5426470769248403,2.3888463379521307,0.683910096849599,1,0,0,1,0,0,1,0,1,0
1775,-0.4916580234887158,-0.6870680334894731,-0.3859528272571312,-0.6111531307323078,-0.6557331010948404,1.3847145068992197,-1.259011986877448,-0.03053224037003586,-0.5687196185467573,-0.8440457403786708,1.1060873446575836,2.3888463379521307,-1.1522702122078046,1,0,0,1,0,0,1,0,1,0
1895,-0.5492655431403904,-0.22933328355299554,-0.12333116537552788,-0.13334066413850176,-0.4134338736897427,-0.1682363419597184,0.5026893039116647,-0.3904912847325628,-0.5687196185467573,-0.5564458572369358,0.2817201338663717,-0.41861210749003763,-1.6530466601325509,1,0,0,1,0,0,1,0,1,0
1701,-0.6777746254402801,-0.6870680334894731,-0.5511000664141966,-0.6614491798474453,-0.6557331010948404,0.349413940993261,1.2994137640719094,-0.3904912847325628,-0.9108984919135951,-0.8056990892931061,0.6939037392619777,-0.41861210749003763,-1.1522702122078046,1,0,0,0,1,0,1,0,1,0
1785,-0.4916580234887158,-0.6870680334894731,-0.21345505786182192,-0.5608570816171703,-0.4376637964302525,0.8670642239462404,-1.2342689912202975,0.3294268039924911,-0.5687196185467573,-0.2496726485524186,1.1060873446575836,-0.41861210749003763,-0.15071731635831165,1,0,0,1,0,0,1,0,1,0
346,-0.6999313637678474,-0.6870680334894731,-0.31748104014653367,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,-0.08619399272851629,-1.1104093734576166,-0.9108984919135951,-0.7865257637503237,0.2817201338663717,-0.41861210749003763,-0.3176427989998938,1,0,0,1,0,0,1,0,1,0
600,-0.7309507974264414,-0.6870680334894731,-0.8855092437203879,-0.6614491798474453,-0.6557331010948404,-0.6858866249126978,-0.6899230867629874,-1.1104093734576166,-0.9108984919135951,-0.7673524382075414,0.6939037392619777,-0.41861210749003763,-0.651493764283058,1,0,0,1,0,0,1,0,1,0
516,-0.5359715001438502,-0.6138304734996367,-0.6313566710263264,-0.6614491798474453,-0.5830433328733111,0.8670642239462404,-0.7789978711287291,-0.3904912847325628,-0.5687196185467573,-0.4605792295230242,1.1060873446575836,-0.41861210749003763,-0.651493764283058,1,0,0,1,0,0,1,0,1,0
1516,-0.3631489411888261,-0.5039741335148821,0.14028920985366292,-0.6614491798474453,-0.486123641911272,1.3847145068992197,-1.1105540129345453,2.129222025805126,0.11563812818691793,0.6323003264155683,1.1060873446575836,-0.41861210749003763,-0.568031022962267,1,0,0,1,0,0,1,0,1,0
1913,1.4758603399992503,0.5030423163453686,1.0235912429939322,0.5959520480309917,0.5557630359306478,0.349413940993261,-1.5955167278146942,0.3294268039924911,0.7999958749205932,1.7060065568113787,1.1060873446575836,2.3888463379521307,-0.15071731635831165,1,0,0,1,0,0,1,0,0,1
1769,-0.6245984534541189,-0.6504492534945548,-0.1773415832130587,-0.6363011552898765,-0.6557331010948404,-0.1682363419597184,0.5026893039116647,-0.3904912847325628,-0.22654074517991973,0.5364336987016567,0.6939037392619777,-0.41861210749003763,0.5169846142080169,1,0,0,0,1,0,1,0,1,0
436,0.4610817245966732,-0.17440511356061822,0.6002166806846484,0.2187316796674606,0.022704735639433017,0.349413940993261,0.8095024500603303,0.689385848355018,-0.22654074517991973,-0.5756191827797181,-0.13046347152923427,-0.41861210749003763,-0.23418005767910272,1,0,0,1,0,0,1,0,1,0
1376,-0.584716324464498,-0.6138304734996367,0.1596243002629565,-0.6614491798474453,-0.5830433328733111,1.9023647898521991,0.8540398422432011,-0.03053224037003586,-0.22654074517991973,-0.7098324615791944,-0.13046347152923427,-0.41861210749003763,0.5169846142080169,1,0,0,1,0,0,1,0,1,0
638,0.4965325059207807,0.3016390263733184,0.43435036791732,1.0737645146247978,0.33769373126605995,1.3847145068992197,-1.412418559951781,1.409303937080072,0.4578170015537556,0.47891372207330973,0.6939037392619777,2.3888463379521307,-1.56958391881176,1,0,0,0,1,0,1,0,1,0
