,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue,OperatingSystems_1,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_1,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_1,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_False,Weekend_True,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
TrafficType_4,0.0031312869509989337,-0.00968076508091946,-0.0012060540993046362,-0.008446126762743079,-0.022208836909588893,-0.033136001823112896,-0.03768264426582977,-0.04385883154585628,0.019146692396175967,0.09930576692624103,-0.0003362236793627366,0.006289479914921965,-0.0019074893819321737,-0.001789289539840651,0.008298143780465414,-0.0067982973111038085,-0.004756160621212566,-0.007343298276774222,-0.02474162095031584,0.008325084673757378,-0.00555067595828165,0.024768884780756516,0.0038801354624430884,-0.003757204058119045,-0.02220094841116611,0.008024932847475545,-0.010259907317539445,-0.002774830420809613,0.017331388079574263,-0.0067982973111038085,-0.008777988740762566,-0.02172504614798973,-0.013263787265481705,0.012466793378581857,0.00048171100516712737,0.002468676079374914,0.015327658020169896,0.006075375300904236,0.002421709960034418,0.008402797047015046,-0.020683283243875583,-0.1534671882560559,-0.21007609393304932,-0.13766855212403092,1.0,-0.045220297198518014,-0.05954893454675429,-0.01757739157057756,-0.05211853273160533,-0.018012932319027737,-0.059965078967162244,-0.044051577197273095,-0.0027748304208096287,-0.07774086490290272,-0.010009665827531433,-0.017130928240716936,-0.004806537143240285,-0.0027748304208090806,-0.008777988740764955,-0.011448349896563492,-0.03936105838121827,-0.040076314798809104,-0.025670270288949096,0.04530922644384301,-0.030935195445789376,0.030935195445789376,0.058651964677797354,-0.12434609795912625,0.016752780869969564,0.07609571639478196,0.01914121786801499,-0.13178905716729167,0.26746701639310144,-0.1531343012886963,0.010343528373200371,0.029510071394455724
TrafficType_5,0.051672631703445764,0.02162015735002874,-0.003523495999161771,-0.015971703903103058,-0.045696280119534326,-0.03469931858021438,-0.03856643384535778,-0.040452206826046486,0.01441175907358575,-0.009567092270234986,0.02460884506245672,0.01177453311163515,0.0009124347098181413,-0.010970199597555309,-0.0060809011281983145,-0.0032384173628226282,0.02301670414912866,-0.0034980324560181936,-0.004710896172008167,0.011415872918692827,-0.029353247052647607,-0.0013153597078552127,0.017822816857184023,0.024107738135515127,-0.0032021647297096737,0.00867403241284185,-0.01001762879997464,-0.0013218102419483009,0.017609026133935227,-0.0032384173628226282,-0.0041814574808766705,-0.0023033763087793742,0.025727041591391244,-0.005766828621329686,-0.012357560481702529,-0.00752502755883575,-0.0025127988337780263,0.013768024879127816,-0.021222132741749843,-0.018843862801996635,0.009132827405115241,-0.07310518859773872,-0.10007124416218789,-0.06557939570912534,-0.045220297198518014,1.0,-0.02836655926458698,-0.00837311571565129,-0.02482703441744098,-0.008580588654454888,-0.02856479262432662,-0.020984282670652988,-0.0013218102419482998,-0.037032414909428345,-0.00476817563700329,-0.00816043972736833,-0.0022896282153317383,-0.0013218102419483362,-0.004181457480877711,-0.005453503044085643,-0.018749920612124226,0.1857489147229987,-0.005405867504201951,-0.18071276945157558,-0.0020350460145991322,0.0020350460145991275,0.07013185370482883,-0.05923314974358205,0.00521468188086327,0.02422417742078801,0.025889451979874707,-0.06277865639439556,0.01909139975143824,-0.055554464085371,0.07231585423865644,0.11630504252093048
TrafficType_6,-0.016372570919016484,-0.01211210340086946,-0.007740342073359482,-0.007477368653166865,-0.009227710586651519,-0.005487187575162752,-0.0003504821477535553,0.009302918732675226,-0.008462796410868164,0.06505423613736447,-0.018904724163150713,-0.05249074391316169,0.03691877823875245,0.013956632705895602,-0.007244487253842316,-0.004264551883134185,-0.007592831408896348,-0.004606429383940696,-0.0100645965684099,-0.06278260760703784,0.03852045997246766,-0.017911989984434617,0.008262382899939476,0.009539664990466351,0.021162387692788758,0.001629567514177751,0.03822783507884064,-0.0017406429514481717,-0.010936729579253792,-0.004264551883134185,0.009785033149228411,-0.013628057471132689,-0.021555643912579022,0.007665505786140581,0.0038117437515881197,-0.005268945643066912,0.012492213106937634,0.005307795038711507,0.019168131110407785,0.007964657800494691,-0.00524372890589877,-0.09626951525165481,-0.1317801150767478,-0.08635907733104836,-0.05954893454675429,-0.02836655926458698,1.0,-0.011026245969038421,-0.03269380210007833,-0.011299459397928042,-0.03761591744656247,-0.02763342464956099,-0.0017406429514481658,-0.04876661561663367,-0.006279033896413542,-0.010746180836993621,-0.00301512659531422,-0.0017406429514483875,-0.005506406487021713,-0.0071815161761829656,-0.024691076009222164,-0.024025508317422537,-0.010841926516864222,0.026091821774155352,0.0033752423710345395,-0.0033752423710345595,-0.006130020405334834,-0.022813788581797872,-0.009427320965689654,-0.017888691275636547,-0.02124334843351762,-0.041739079278875886,0.12691491691626566,-0.04054575141558993,-0.0269491476223365,-0.00961320285667951
TrafficType_7,0.010044600823974036,0.0014590630262134006,0.0009626454797448888,-0.0017125436931960595,-0.0032793755140876433,-0.004762127938468805,-0.01690675633895597,-0.021431029972076257,0.023591164453239864,-0.003277533094676637,0.022913156450590468,-0.011863951080633877,0.018832406271412534,-0.015091474495492857,0.010708011913169129,-0.0012587915954066179,-0.0022412184503277565,-0.0013597054865885404,-0.004581227193186241,-0.007089270578881635,0.006481179096345126,-0.00528718211603612,0.0036862557189483104,-0.0038477963887113367,0.017357907089108518,-0.0036035888008004832,-0.006002470525036105,-0.000513795300874451,-0.006603225100476852,-0.0012587915954066179,-0.0016253567541676278,-0.00402266983178877,0.007298111630035369,0.02127766065083421,-0.0028646869782476105,-0.018576517989427287,0.008713189670141857,-0.009304081860049879,-0.0027783161433694342,-0.003157306221886392,-0.004706673805506767,-0.028416410449099778,-0.03889827251402012,-0.025491091141675602,-0.01757739157057756,-0.00837311571565129,-0.011026245969038421,1.0,-0.00965041214956591,-0.0033353245340958294,-0.011103300424718547,-0.008156712277021251,-0.000513795300874453,-0.014394714276412028,-0.0018534175014584362,-0.003172010211396102,-0.000889991755588433,-0.0005137953008743787,-0.0016253567541680248,-0.002119808236031988,-0.007288202796848196,-0.002053002157676933,-0.004753178481729683,0.003130688040938061,-0.009100683955643295,0.009100683955643294,-0.01088376789683149,0.0016331632301320473,0.004741599863492876,-0.0031140128913641754,0.00062034534325123,0.003208656898594564,-0.009328311285674226,0.004236108435590428,0.01534379917693422,-0.0034555890548410503
TrafficType_8,0.028639904091244166,0.021859799842287177,-0.0006694173828108373,0.008160728907521776,-0.021334155579707973,-0.009746520957009834,-0.037302387962538694,-0.04676404243027946,0.0402055024746345,-0.05223951623051383,0.05716688666710578,0.03766647386269612,-0.03226394554760984,-0.008609628236345436,0.02223370933535405,0.018629501246916445,0.005927540693211926,-0.004031647962303963,-0.007402708471364373,0.02900536395946679,-0.02315948655436933,0.02189290620158129,0.013584165232419109,0.0026063182775438905,-0.016057060526541343,-0.00284622924032688,-0.01779786012466745,-0.0015234488631858689,-0.015261224863633821,0.018629501246916445,-0.004819327648956555,-0.011927574603699405,0.018248626777272514,-0.011257179845761908,-0.0010550827439815222,-0.008176848472955233,-0.011966706721366377,-0.016757091804769586,-0.004446619190299934,0.005156585496772483,0.016788007607290694,-0.08425718982019169,-0.11533684512203593,-0.07558335733134051,-0.05211853273160533,-0.02482703441744098,-0.03269380210007833,-0.00965041214956591,1.0,-0.009889534530931597,-0.03292227542925683,-0.02418537893323882,-0.001523448863185874,-0.04268161087296136,-0.005495548092403873,-0.009405293007432135,-0.002638904882914422,-0.0015234488631856585,-0.004819327648956817,-0.006285420364601284,-0.02161017091170128,0.18319056038126233,-0.008133245894283048,-0.1775640028404217,-0.031770238607418635,0.031770238607418635,-0.0322713419164959,0.05962279857572148,-0.020820160852816495,-0.0322327009189078,-0.02616006024467272,0.04494178799876739,-0.10361447567427291,0.09610970242757465,-0.03651631136925745,-0.032846268625414725
TrafficType_9,-0.006385279979124257,-0.004307716450785751,-0.007835988827462934,0.0004120196910655814,-0.022338827142355088,-0.01994883990655265,0.005003705223847464,0.002759274201531613,-0.006519937729168178,-0.018054745997637463,-0.009619362680024585,0.04854016379827703,-0.05717324913629224,0.028494205486503752,-0.011740921132218586,-0.0012899825165055344,-0.0022967523990032527,-0.001393396898817069,-0.004694742962153393,0.04392170201839185,-0.026534519420280327,0.024879445544433,-0.014730120615168983,-0.011599658910734894,0.004806638846001422,-0.0036928801929336664,-0.00615120251945664,-0.0005265263587780489,-0.006766842869985581,-0.0012899825165055344,-0.0016656305965266592,-0.004122345407783307,0.01633565099587218,-0.004185320680490696,-0.0041655983386491855,-0.004852386270902,-0.00951239644825853,-0.00981636330394223,0.01392757339850863,-0.011166792105301445,-0.00517249214582462,-0.0291205254269007,-0.03986211192420862,-0.02612272120294261,-0.018012932319027737,-0.008580588654454888,-0.011299459397928042,-0.0033353245340958294,-0.009889534530931597,1.0,-0.011378423144588881,-0.008358823071212978,-0.0005265263587780503,-0.014751393172971531,-0.0018993423386312212,-0.0032506077493801963,-0.0009120443834646617,-0.0005265263587781746,-0.00166563059652702,-0.0021723338261894847,-0.007468793260926668,0.013059061109670173,-0.004870954939354382,-0.011647479083530131,-0.09630644693032504,0.09630644693032504,-0.011153450938062864,-0.023594774547587426,-0.007195754152261639,-0.011140096040339739,-0.009041302008173413,0.13668003024071557,-0.03581068843983603,-0.03313694699192688,-0.012620574884984838,-0.01135215407404282
TrafficType_10,0.0011946658311655072,-0.004728741219805388,0.0035394464592626474,-0.005626499842841103,0.005065077638047256,0.006464428657492,-0.022310109275283565,-0.020676672317861754,0.0033434394280553743,-0.06010427676660043,0.024353843780888,0.026197900118275268,-0.03374367948446091,0.018942520571354676,-0.0009975808359575095,-0.00429435375087768,-0.0076458922142671765,-0.004638620386191855,-0.010208182427884408,0.023959900708438526,-0.001399229841618508,0.005497040433754418,-0.0015723690414116613,-0.011427477480428853,-0.01961833006759768,-0.00541922124685444,-0.016321216334999673,-0.001752807045696164,-0.011166674092200455,-0.00429435375087768,-0.005544886778116688,-0.01372329410501324,0.012025927463434961,0.005294048965696517,-0.001856940793291685,-0.0046109378609763135,-0.012567131796332585,-0.012919948442795981,-0.004985071479595417,0.0027238288408896125,0.0029302113365436092,-0.09694227324354007,-0.13270103095924266,-0.08696257844244208,-0.059965078967162244,-0.02856479262432662,-0.03761591744656247,-0.011103300424718547,-0.03292227542925683,-0.011378423144588881,1.0,-0.027826534661881914,-0.0017528070456961627,-0.049107410210936904,-0.00632291352149039,-0.010821278120097658,-0.0030361971336693963,-0.0017528070456962089,-0.005544886778117301,-0.007231702596967231,-0.024863624075667775,-0.05003299797285481,-0.0005341548921623331,0.0491451395948702,-0.0013599357005138451,0.0013599357005138447,-0.03712985506259112,0.0572888545652921,-0.02395467646947116,-0.03708539658783621,-0.030098508076510305,0.07464000054408805,-0.11921383604454512,0.10040023562653794,-0.04201391290355789,-0.03779133810313151
TrafficType_11,-0.02384748934626898,-0.01480499942568676,-0.014757762843098906,-0.014580624777383474,-0.020963710008032287,-0.02208736465588375,5.636075759386969e-05,0.0020016625043013303,-0.006318928744516179,0.004735995820929089,0.014049572992872792,0.005995438997819565,-0.0432139846147021,0.05115215687078495,-0.004724303069387063,0.023092042181359473,-0.005616829276641802,-0.003407625697335409,-0.01148124182980399,-0.06127917995365142,0.011523077847520062,0.03714576706138248,-0.031136745630627117,0.0019553755641085217,-0.002383284878346673,0.018570422206634976,0.2297065722137621,-0.0012876480147348299,-0.016548671576029572,0.023092042181359473,-0.004073387580964802,-0.010081413383932182,-0.01990609201075943,0.0184997238511232,0.008566242698116653,0.004564756169631125,-0.012307692906227402,0.01845006342115356,-0.0005885714703986474,-0.0021801735942310395,-0.01230386469151218,-0.0712157827025876,-0.09748489971407476,-0.06388449416751407,-0.044051577197273095,-0.020984282670652988,-0.02763342464956099,-0.008156712277021251,-0.02418537893323882,-0.008358823071212978,-0.027826534661881914,1.0,-0.001287648014734834,-0.03607531098309292,-0.0046449419879200865,-0.007949532906340344,-0.0022304527022023513,-0.0012876480147346909,-0.004073387580964943,-0.005312557086642786,-0.018265328325064976,0.028693846634727155,-0.004916361907916276,-0.02695481996762091,-0.054182527056312366,0.054182527056312366,-0.024131759599560338,-0.026012411278119284,-0.017597596766413936,-0.027243693143063574,-0.006780999389019131,-0.025937046214359202,0.015089141518646586,0.07683558524893222,-0.019638672248577998,-0.024668839909419298
TrafficType_12,-0.00627717834418867,-0.004117504935983726,-0.00357071394163068,-0.00220586512066502,-0.00581822658007878,-0.005552331571269396,-0.004121932274751392,0.004372678021304534,-0.002856530837527714,-0.0027812716745356544,-0.0038534499667977453,-0.00463847719458132,0.008390167255719111,-0.0046044010354427,-0.0018086486169486095,-0.00019871738069699745,-0.0003538068268366392,-0.00021464801147414594,-0.0007232090455086532,-0.004498477240888019,-0.012157068487179493,-0.0008346536354389097,0.03574487762414392,-0.001786887656403149,-0.0010774952198341218,-0.0005688755233335376,-0.0009475716431534172,-8.110957904128584e-05,-0.0010424089268690816,-0.00019871738069699745,-0.0002565846785641318,-0.0006350331661721919,-0.007165995749034234,-0.0028690134756189306,0.018304935345063424,-0.0029325561203294016,-0.0014653520355212386,-0.002380200526161154,-0.002309832520516498,-0.0017202060102051043,-0.0018726480274147115,-0.004485917028572143,-0.006140621573768298,-0.0040241155734327865,-0.0027748304208096287,-0.0013218102419482998,-0.0017406429514481658,-0.000513795300874453,-0.001523448863185874,-0.0005265263587780503,-0.0017528070456961627,-0.001287648014734834,1.0,-0.0022724015057991208,-0.00029258717056276933,-0.0005007449708542768,-0.00014049730801985168,-8.110957904128394e-05,-0.00025658467856400053,-0.000334640572578607,-0.0011505419761800397,-0.003594211358970849,-0.0007503538960077079,0.003698087955552569,0.0049583157017748306,-0.0049583157017748306,-0.0017181508491682313,-0.0036346940646405936,-0.0011084812382982912,-0.001716093572995234,-0.001392781553365579,0.021055089705088705,-0.005516513686558296,-0.00510463299019726,-0.00194415625944306,-0.001748760385508275
TrafficType_13,-0.04030634612900777,-0.018518855643769844,-0.026281626217037002,-0.02053297953423927,0.006897112847299875,0.009495089851084652,0.13799036276831253,0.14154189594597125,-0.048033079749676404,0.08949457517214236,-0.06731004609754519,-0.12659395587116837,-0.03502686859148891,0.18648227750660779,-0.024105217390098174,-0.005567353208610022,-0.009912407086415635,-0.006013672740703005,-0.015976686570190548,-0.12346553563609751,0.17691307077901056,-0.023384021966484453,-0.06357278739889313,-0.04289815465301584,-0.009897497253826276,-0.015937865923039096,-0.0265475823473071,-0.002272401505799124,-0.02920458524228467,-0.005567353208610022,-0.007188588781075692,-0.01779136743278829,-0.009895889569470753,0.01773920640720486,-0.005031280747538334,0.004938538050732405,-0.00870011115103333,0.030195529531161506,-0.014987281213871257,-0.007377800350723408,-0.004434890310462451,-0.12567941704430857,-0.17203834461605377,-0.11274138513192648,-0.07774086490290272,-0.037032414909428345,-0.04876661561663367,-0.014394714276412028,-0.04268161087296136,-0.014751393172971531,-0.049107410210936904,-0.03607531098309292,-0.0022724015057991208,1.0,-0.008197250371942359,-0.014029090512363262,-0.003936234142484173,-0.0022724015057992344,-0.007188588781078376,-0.009375436909148304,-0.032234088131902955,-0.0947381689605938,-0.016890181314839343,0.09679612575959498,0.0515169640452447,-0.0515169640452447,0.003869246800149803,-0.04961909732770342,-0.03105569606979687,0.030016694688013112,0.03794347697023946,-0.08428774740675636,0.08263172135104199,0.010805314305738164,-0.01302845565068242,0.0039930353711543866
TrafficType_14,0.010459852094577053,0.03608200180952486,0.042212066949483706,0.03334223899844222,0.03492266509919113,0.05121201113271207,-0.013238336265487892,-0.012747289911731465,-0.00166773741257511,0.005043656983658378,-8.070001689250977e-05,-0.016732412301013775,0.005212627253831276,0.008053464470061803,-0.0065243512249651,0.11259818012347146,-0.0012762899230075336,-0.0007743013228079576,-0.0026088372156740096,-0.016227389456448575,0.018842514113881933,-0.003010852090216136,-0.008185429354073405,-0.0064458527547570765,-0.0038868562923442622,-0.002052108785936433,-0.0034181820353689327,-0.0002925871705627681,-0.0037602892542011605,0.11259818012347146,-0.000925579765029982,-0.0022907597289967274,-0.015591504027365918,0.006932312690183134,-0.0033662769488260343,0.014886913589532312,-0.0052859749861698885,0.01164643059121932,0.0020525377029562528,0.007355746859994937,-0.006755216760793988,-0.01618208091180049,-0.022151108574346146,-0.014516221185757766,-0.010009665827531433,-0.00476817563700329,-0.006279033896413542,-0.0018534175014584362,-0.005495548092403873,-0.0018993423386312212,-0.00632291352149039,-0.0046449419879200865,-0.00029258717056276933,-0.008197250371942359,1.0,-0.0018063409516773947,-0.0005068169544342889,-0.00029258717056272006,-0.0009255797650301755,-0.0012071513555307928,-0.004150358384337836,-0.005706152723925435,-0.002706757031024109,0.006227936400935133,-0.023519130867575514,0.023519130867575514,-0.006197897973329489,-0.013111458163189317,-0.0039986323806451216,-0.006190476746121467,-0.005024190961507757,-7.343032212752707e-05,0.036206532481106155,-0.01841397947092823,-0.0070131689228952465,0.007047030173937593
TrafficType_15,-0.01584746668915557,-0.0033524647258586088,-0.00361225639050566,-0.011428214888856076,-0.019502881038648646,-0.01916515489450416,0.054733603156755614,0.05341289517037717,-0.01752611719616192,0.0034261206772284924,-0.023789985278154693,0.06482057277000597,-0.05968235859810864,0.01128378495808715,-0.011166026376696222,-0.0012268184619062563,0.03511808771131615,-0.0013251691541233583,-0.004464864652175726,0.06373210143424657,-0.04140446731617983,0.01077069909722783,-0.014008859566369387,-0.011031681066545878,-0.006652115802206699,0.019744481533604127,-0.005850008598749161,-0.0005007449708542742,-0.0064355040905481045,-0.0012268184619062563,-0.0015840729160194692,-0.0039204945709829,0.0038093094185231518,-0.01771238472952731,0.013276132655961247,0.0067451167664453575,-0.00904662150871746,-0.002848611426684151,-0.008179951217081535,0.01319966995360836,-0.011561138560833888,-0.02769463752957854,-0.03791026173878771,-0.02484362093046294,-0.017130928240716936,-0.00816043972736833,-0.010746180836993621,-0.003172010211396102,-0.009405293007432135,-0.0032506077493801963,-0.010821278120097658,-0.007949532906340344,-0.0005007449708542768,-0.014029090512363262,-0.0018063409516773947,1.0,-0.0008673860873273477,-0.0005007449708541795,-0.0015840729160197559,-0.0020659653982067305,-0.0071030834475825436,-0.013689034511341323,-0.004632448401625525,0.014502551218545346,-0.02826350965328914,0.02826350965328914,-0.010607321688245427,-0.022439455302001445,-0.00684341371171253,-0.0026370382697507716,0.0010889667034768877,-0.015689446320539212,0.05135224627537823,-0.004227959082251319,-0.012002607842089412,-0.010796295315819314
TrafficType_16,0.003216349885146624,0.018983063782446387,-0.006185159662243529,-0.0038209803943148094,-0.005752056160187333,-0.004821946533062541,-0.007139975269100449,-0.008049740179638826,-0.0049480578951497075,-0.004817694626978128,0.007703436808790956,-0.008034729890753677,0.014533374814626507,-0.00797570346399886,-0.0031329254181610457,-0.00034421652010356297,-0.0006128611110681043,-0.00037181142030759943,-0.001252736424358676,-0.007792223187486619,0.0115568410400895,-0.0014457797746471853,-0.003930557812981777,-0.003095231271397238,-0.0018664278569810841,-0.0009854012383163175,-0.0016413753664170042,-0.00014049730801985174,-0.0018056516851884,-0.00034421652010356297,-0.00044445375063522166,-0.0010999989323705038,0.008933115471597853,-0.004969680212392087,-0.007675378545247605,-0.005079748229408397,-0.002538270062864245,-0.004122962668848456,-0.0040010718209196015,0.025238415715318784,-0.0032437846408511725,-0.007770466496853655,-0.010636731331606555,-0.006970538029049379,-0.004806537143240285,-0.0022896282153317383,-0.00301512659531422,-0.000889991755588433,-0.002638904882914422,-0.0009120443834646617,-0.0030361971336693963,-0.0022304527022023513,-0.00014049730801985168,-0.003936234142484173,-0.0005068169544342889,-0.0008673860873273477,1.0,-0.00014049730801985448,-0.00044445375063531804,-0.000579661491986999,-0.001992958813591626,0.0088793871484461,-0.0012997564985202674,-0.008393428927437736,0.008588751373695367,-0.008588751373695367,-0.0029761659711855693,-0.0062959854753704015,-0.0019201015689122504,-0.0029726023752747097,0.03201673613375093,-0.006672843003162221,0.013793778461395356,-0.008842200909293597,-0.0033676505790067135,-0.003029187544053453
TrafficType_17,-0.006277178344188765,-0.004117504935983488,-0.0035707139416310024,-0.0022058651206648752,-0.005615722949310367,-0.005340544564472449,0.005165304903191428,0.005917103892816848,-0.002856530837527266,0.042496097941299195,-0.0038534499667970245,0.017486251551714356,-0.009667218372320254,-0.004604401035442766,-0.0018086486169483433,-0.00019871738069700303,-0.00035380682683657037,-0.00021464801147412618,-0.0007232090455085369,0.01803045223927465,-0.012157068487178178,-0.0008346536354389841,-0.0022691245412619476,-0.0017868876564033408,-0.0010774952198340582,-0.0005688755233334152,-0.0009475716431533007,-8.1109579041284e-05,-0.001042408926869117,-0.00019871738069700303,-0.00025658467856409784,-0.0006350331661721767,0.011318675293976824,-0.0028690134756192143,-0.004431022427136131,-0.002932556120329646,-0.0014653520355212598,-0.0023802005261616714,-0.0023098325205165287,-0.001720206010205092,-0.0018726480274146547,-0.004485917028572058,-0.006140621573767396,-0.004024115573432935,-0.0027748304208090806,-0.0013218102419483362,-0.0017406429514483875,-0.0005137953008743787,-0.0015234488631856585,-0.0005265263587781746,-0.0017528070456962089,-0.0012876480147346909,-8.110957904128394e-05,-0.0022724015057992344,-0.00029258717056272006,-0.0005007449708541795,-0.00014049730801985448,1.0,-0.0002565846785639643,-0.00033464057257863087,-0.0011505419761800877,-0.0035942113589709866,-0.0007503538960076365,0.003698087955552692,-0.016358292597694533,0.016358292597694533,-0.0017181508491681062,-0.0036346940646409033,-0.0011084812382979527,-0.0017160935729950066,-0.0013927815533657482,-0.0038522552113215993,0.014703050449959756,-0.005104632990197492,-0.0019441562594429396,-0.001748760385508127
TrafficType_18,-0.001845504160884879,-0.0013987223698926291,-0.004566313169799144,-0.0015935770625961033,-0.011422955483409974,-0.01029556486508317,0.006426459888199498,0.0058525790150128175,-0.009036442494438685,0.0026601869997144013,-0.012190128869846498,-0.014673509517193635,-0.002019932504490144,0.020580125211393605,-0.005721537819579272,-0.0006286290208124328,-0.0011192440154489244,-0.0006790244959898007,-0.002287823000312948,-0.014230629113401524,0.02110580184975196,-0.0026403704382751705,-0.007178222324939834,-0.00565269848971874,-0.0034085833991880114,-0.0017995993201121534,-0.002997578933937745,-0.0002565846785639996,-0.003297590279648954,-0.0006286290208124328,-0.0008116883116883966,-0.0020088845577274847,-0.005126641111841196,0.000774969415772704,0.0075598599711474,-0.00927694334503833,-0.004635542256064639,0.0040033172497817345,0.00453206787813112,0.010018347296487562,-0.0059239956347573,-0.01419089572952802,-0.019425441869019112,-0.012730017996867517,-0.008777988740764955,-0.004181457480877711,-0.005506406487021713,-0.0016253567541680248,-0.004819327648956817,-0.00166563059652702,-0.005544886778117301,-0.004073387580964943,-0.00025658467856400053,-0.007188588781078376,-0.0009255797650301755,-0.0015840729160197559,-0.00044445375063531804,-0.0002565846785639643,1.0,-0.0010586128637889674,-0.003639661882382746,-0.003094209421364471,-0.002373693902644516,0.0035904799281141946,-0.011288163564658607,0.011288163564658607,-0.005435254239622061,-0.011498109338967319,-0.003506605577099538,-0.0054287461853114154,-0.004405970434124727,-0.012186349341552863,0.04651210767218434,-0.016148161912049517,-0.006150207100118477,-0.0055320854417507505
TrafficType_19,-0.010105773590091946,-0.008543751703611276,-0.006127525438556986,0.024024074285815104,0.006613366632290712,0.006147990538366986,0.0027277458882632916,0.005114452288635239,-0.004786282261410897,0.02808370238978366,-0.009854953018165453,-0.0030287926203374066,-0.004825620225180768,0.007966525303281638,0.00386052649352403,-0.0008198649141543184,-0.0014597304105652652,-0.0008855912496593025,-0.0029838040333040085,-0.013092126758815801,0.009247866076423257,-0.0034436002969045715,-0.009361916862527677,0.00407756911600789,-0.004445512127886046,-0.0023470573156000236,0.038098222647772025,-0.00033464057257860766,-0.004300753675112354,-0.0008198649141543184,-0.0010586128637886994,-0.002620009434719819,0.015295683297684807,0.010835399096419151,-0.007245717141307157,-0.012099092004002351,-0.006045725424695697,-0.0009723317956016359,-0.00044713848575058074,-0.00709719777876324,-0.007726140556261628,-0.01850792299411771,-0.02533487590149375,-0.016602630115130537,-0.011448349896563492,-0.005453503044085643,-0.0071815161761829656,-0.002119808236031988,-0.006285420364601284,-0.0021723338261894847,-0.007231702596967231,-0.005312557086642786,-0.000334640572578607,-0.009375436909148304,-0.0012071513555307928,-0.0020659653982067305,-0.000579661491986999,-0.00033464057257863087,-0.0010586128637889674,1.0,-0.004746887238667701,-0.008479858210120279,-0.003095797812843129,0.009037059463188907,-0.005410036810382403,0.0054100368103824,-0.007088718629019625,-0.014995961233147054,-0.004573353735286955,-0.007080230752683379,-0.0057463153181745285,-0.015893571448325285,0.060661604700523106,-0.021060611173607406,-0.008021168048609554,-0.007215006952644571
TrafficType_20,-0.011150167613988363,-0.000682518851606639,-0.019662841877541814,-0.01105020174892856,-0.03327815937818185,-0.03047052998216142,0.014076624086803076,0.011766111081447244,0.0635677493438741,-0.02323371721663446,0.0345396564184518,-0.02141553541649529,-0.03622435630895193,-0.011189641313538912,-0.008943889076853968,-0.002818812408977467,-0.005018761169098666,-0.003044788916716575,0.418330073224325,-0.03314489151640368,-0.048346836408198895,-0.004817841227295576,-0.01584730616105013,-0.008447374805236513,0.017536223626893638,0.0021858062289153253,0.03616035672953803,-0.0011505419761800412,-0.01478660401008721,-0.002818812408977467,-0.003639661882381794,0.5427467202296598,-0.030139247175983486,-0.016157014666799543,-0.02864855830646538,-0.013107879938523087,-0.004504241763148602,-0.010256698323048052,-0.005953367390429742,-0.010396312257239724,0.20651157147827795,-0.0636328767087561,-0.08710491367310225,-0.05708220827874549,-0.03936105838121827,-0.018749920612124226,-0.024691076009222164,-0.007288202796848196,-0.02161017091170128,-0.007468793260926668,-0.024863624075667775,-0.018265328325064976,-0.0011505419761800397,-0.032234088131902955,-0.004150358384337836,-0.0071030834475825436,-0.001992958813591626,-0.0011505419761800877,-0.003639661882382746,-0.004746887238667701,1.0,-0.01912242130347419,0.3948449159695213,-0.07424307891995068,0.026046360097378055,-0.026046360097378055,-0.01035158643858069,0.09531097980711586,-0.015723841863611553,-0.01381579243586206,-0.002669143497853813,-0.05464436353846177,-0.05942062460777497,0.011817190135355095,0.0944197796189278,-0.02480622207129055
