,PageValues,ExitRates,ProductRelated,Administrative,VisitorType,Informational,SpecialDay,Month,Revenue
6904,0.0,0.076923077,10,4,Returning_Visitor,0,0.0,Oct,False
6905,0.0,0.047380485,75,17,Returning_Visitor,5,0.0,Jul,False
6906,9.352780048,0.019047619,23,5,Returning_Visitor,3,0.0,Oct,True
6907,0.0,0.0,4,1,Returning_Visitor,0,0.0,Aug,False
6908,0.0,0.025,11,0,Returning_Visitor,2,0.0,June,False
6909,0.0,0.005555556,7,1,New_Visitor,1,0.0,Oct,False
6910,33.61787649,0.007912088000000001,91,1,Returning_Visitor,0,0.0,Sep,False
6911,0.0,0.018181818,7,7,New_Visitor,0,0.0,Nov,False
6912,0.0,0.05224537,70,2,Returning_Visitor,0,0.0,Jul,False
6913,0.0,0.083095238,34,1,Returning_Visitor,0,0.0,Oct,False
6914,4.683075961,0.007997558,37,3,Returning_Visitor,2,0.0,Oct,False
6915,0.0,0.005882353000000001,15,2,Returning_Visitor,1,0.0,Sep,False
6916,0.0,0.05,8,0,Returning_Visitor,0,0.0,June,False
6917,0.0,0.006666666999999999,11,1,Returning_Visitor,0,0.0,Jul,False
6918,0.579785745,0.025771658,80,6,Returning_Visitor,0,0.0,Oct,False
6919,0.0,0.028965517000000003,27,3,Returning_Visitor,0,0.0,Nov,False
6920,0.0,0.04,15,0,Returning_Visitor,0,0.0,Aug,False
6921,10.45977002,0.030868963,57,11,Returning_Visitor,2,0.0,Oct,False
6922,20.13907622,0.046666667,15,0,Returning_Visitor,0,0.0,Nov,False
6923,0.0,0.2,4,0,Returning_Visitor,0,0.0,Aug,False
6924,6.324477083,0.022135467000000002,37,3,Returning_Visitor,2,0.0,Aug,True
6925,0.0,0.063095238,10,4,Returning_Visitor,0,0.0,Jul,False
6926,0.0,0.09009009,39,0,Returning_Visitor,0,0.0,Sep,False
6927,0.0,0.011111111000000002,15,5,New_Visitor,0,0.0,Oct,False
6928,16.61211742,0.030927052000000003,48,0,Returning_Visitor,0,0.0,Aug,False
6929,0.0,0.2,1,0,Returning_Visitor,0,0.0,June,False
6930,1.4352240109999999,0.035701754,88,4,Returning_Visitor,1,0.0,Oct,False
6931,0.0,0.017573302,64,0,Returning_Visitor,0,0.0,Jul,False
6932,0.0,0.016666667,10,2,New_Visitor,0,0.0,Sep,False
6933,0.0,0.015789473999999998,15,10,New_Visitor,0,0.0,Nov,False
6934,0.0,0.011851852,95,5,Returning_Visitor,1,0.0,Jul,False
6935,0.0,0.088888889,0,1,Returning_Visitor,0,0.0,Oct,False
6936,11.71746761,0.018670927,168,14,Returning_Visitor,5,0.0,Jul,False
6937,0.0,0.0125,19,4,New_Visitor,0,0.0,Aug,False
6938,0.0,0.026666667,21,3,Returning_Visitor,0,0.0,Sep,False
6939,12.1225775,0.012017544,35,8,Returning_Visitor,0,0.0,Oct,True
6940,47.32661324,0.002380952,14,0,New_Visitor,0,0.0,Oct,True
6941,22.97507587,0.017657266,133,13,Returning_Visitor,2,0.0,June,False
6942,0.0,0.033333333,10,13,Returning_Visitor,0,0.0,Oct,True
6943,0.0,0.054954955,37,0,Returning_Visitor,0,0.0,Jul,False
6944,0.0,0.018333333,14,5,Returning_Visitor,0,0.0,Sep,False
6945,48.7880688,0.033333333,41,1,Returning_Visitor,0,0.0,Jul,True
6946,0.0,0.062012012000000005,37,0,Returning_Visitor,0,0.0,Oct,False
6947,0.0,0.1,3,0,Returning_Visitor,0,0.0,June,False
6948,0.0,0.020091324,63,8,Returning_Visitor,2,0.0,Nov,False
6949,53.88782441,0.007142857,26,3,New_Visitor,0,0.0,Nov,True
6950,0.0,0.018933333,19,9,Returning_Visitor,0,0.0,Oct,False
6951,0.0,0.046376812,17,4,Returning_Visitor,0,0.0,Jul,False
6952,0.0,0.016833856,60,0,Returning_Visitor,0,0.0,Aug,False
6953,17.36252324,0.0,14,0,New_Visitor,0,0.0,Sep,True
6954,0.0,0.003333333,9,4,Returning_Visitor,0,0.0,Nov,False
6955,179.307293,0.0,7,0,New_Visitor,0,0.0,Nov,True
6956,9.453449065,0.013361447,160,4,Returning_Visitor,3,0.0,Aug,False
6957,0.0,0.030246914,23,9,Returning_Visitor,0,0.0,Aug,False
6958,0.0,0.015,17,6,New_Visitor,4,0.0,June,False
6959,7.224419132,0.028165804,103,16,Returning_Visitor,0,0.0,Oct,False
6960,0.0,0.021428571,11,3,Returning_Visitor,0,0.0,Oct,False
6961,0.0,0.037080939,87,4,Returning_Visitor,7,0.0,Sep,False
6962,0.0,0.033333333,3,3,New_Visitor,1,0.0,Sep,False
6963,0.0,0.008695652,21,3,New_Visitor,0,0.0,Sep,False
6964,0.0,0.016949586000000003,69,1,Returning_Visitor,1,0.0,Oct,False
6965,0.0,0.04,2,3,New_Visitor,0,0.0,Sep,False
6966,0.0,0.081481481,27,2,Returning_Visitor,0,0.0,Jul,False
6967,0.0,0.006976744,42,2,New_Visitor,0,0.0,Nov,False
6968,68.32050059,0.000732601,39,1,New_Visitor,0,0.0,Aug,True
6969,5.329743627,0.01252331,79,13,Returning_Visitor,0,0.0,Oct,False
6970,0.0,0.037931034,28,1,Returning_Visitor,0,0.0,Nov,False
6971,0.0,0.0096,22,6,Returning_Visitor,0,0.0,Jul,False
6972,0.0,0.022395832999999997,29,4,Returning_Visitor,2,0.0,Aug,True
6973,0.0,0.007692308,26,1,New_Visitor,0,0.0,Jul,False
6974,68.75226072,0.037647059,13,0,Returning_Visitor,2,0.0,Sep,False
6975,0.0,0.066666667,3,0,Returning_Visitor,0,0.0,Sep,False
6976,0.0,0.027777778,12,0,Returning_Visitor,0,0.0,Jul,False
6977,21.27271783,0.033333333,7,0,New_Visitor,0,0.0,Jul,True
6978,0.0,0.017647059,17,0,Returning_Visitor,0,0.0,June,False
6979,16.96885494,0.025442702999999997,54,9,Returning_Visitor,2,0.0,Aug,False
6980,0.0,0.018947368,39,0,Returning_Visitor,0,0.0,June,False
6981,0.0,0.04,2,2,New_Visitor,0,0.0,Nov,True
6982,0.0,0.02962963,7,4,Returning_Visitor,0,0.0,Aug,False
6983,0.0,0.00952381,7,3,Returning_Visitor,0,0.0,Sep,False
6984,0.0,0.1,6,1,Returning_Visitor,0,0.0,Jul,False
6985,0.0,0.033333333,5,2,New_Visitor,0,0.0,Aug,False
6986,0.0,0.066666667,63,0,Returning_Visitor,0,0.0,Jul,False
6987,0.0,0.05,13,2,Returning_Visitor,2,0.0,Aug,False
6988,0.0,0.030687831000000002,27,0,Returning_Visitor,0,0.0,June,False
6989,0.0,0.019047619,25,7,Returning_Visitor,0,0.0,Oct,False
6990,0.0,0.066666667,3,0,Returning_Visitor,0,0.0,June,False
6991,0.0,0.008333333,5,3,New_Visitor,0,0.0,Oct,False
6992,0.0,0.0040942109999999995,358,13,Returning_Visitor,0,0.0,June,False
6993,0.0,0.019472789,28,1,Returning_Visitor,1,0.0,Jul,True
6994,0.0,0.2,1,0,Returning_Visitor,0,0.0,Aug,False
6995,0.0,0.041609195,25,5,Returning_Visitor,0,0.0,Sep,False
6996,0.0,0.025,5,3,New_Visitor,0,0.0,Oct,False
6997,13.83791777,0.046632997,91,3,Returning_Visitor,4,0.0,Jul,False
6998,2.568483894,0.013391698,213,10,Returning_Visitor,5,0.0,Oct,True
6999,0.0,0.058333333,8,4,Returning_Visitor,2,0.0,June,False
7000,0.0,0.05,4,0,New_Visitor,0,0.0,Nov,False
7001,0.0,0.04,5,0,Returning_Visitor,0,0.0,Oct,False
7002,0.0,0.038461537999999997,26,0,Returning_Visitor,0,0.0,Jul,False
7003,0.0,0.02,6,5,New_Visitor,1,0.0,Oct,False
7004,0.0,0.025,8,1,Returning_Visitor,0,0.0,Sep,False
7005,0.0,0.2,2,0,Returning_Visitor,0,0.0,Oct,False
7006,0.0,0.05,3,3,New_Visitor,0,0.0,Aug,False
7007,112.44062120000001,0.010992908000000001,39,10,Returning_Visitor,1,0.0,Sep,False
7008,0.0,0.039473684,19,0,Returning_Visitor,0,0.0,Aug,False
7009,0.0,0.028962492000000003,55,3,Returning_Visitor,0,0.0,Jul,False
7010,0.0,0.035925926000000004,12,5,Returning_Visitor,5,0.0,Aug,False
7011,10.05190252,0.03030303,27,7,Returning_Visitor,0,0.0,Oct,True
7012,0.0,0.080246914,27,0,Returning_Visitor,0,0.0,June,False
7013,0.975803268,0.061688596,72,5,Returning_Visitor,0,0.0,Oct,False
7014,0.0,0.024035088,19,0,Returning_Visitor,0,0.0,Jul,False
7015,0.0,0.018561297,44,4,Returning_Visitor,2,0.0,Oct,False
7016,0.0,0.1,1,0,Returning_Visitor,0,0.0,Aug,False
7017,0.0,0.006896551999999999,30,1,New_Visitor,0,0.0,Oct,False
7018,44.73610411,0.004761905,42,2,New_Visitor,0,0.0,Oct,True
7019,0.0,0.092857143,7,0,Returning_Visitor,0,0.0,Sep,False
7020,14.92797811,0.026328773,43,10,Returning_Visitor,0,0.0,Oct,False
7021,0.0,0.04444444400000001,33,0,Returning_Visitor,0,0.0,Nov,False
7022,0.0,0.0022222220000000003,16,2,New_Visitor,0,0.0,Oct,False
7023,0.0,0.029411765,31,8,Returning_Visitor,1,0.0,Aug,False
7024,16.1347001,0.036488095,66,1,Returning_Visitor,0,0.0,Jul,False
7025,0.0,0.023197087,43,0,Returning_Visitor,0,0.0,Jul,False
7026,79.51302667,0.0074074069999999995,27,2,New_Visitor,0,0.0,Oct,True
7027,0.0,0.015384615,12,2,New_Visitor,1,0.0,Oct,False
7028,0.0,0.07777777799999999,5,1,Returning_Visitor,0,0.0,Oct,False
7029,0.0,0.05,2,2,Returning_Visitor,0,0.0,Oct,False
7030,0.0,0.013978495,25,8,Returning_Visitor,3,0.0,Oct,False
7031,0.0,0.072222222,18,0,Returning_Visitor,0,0.0,Aug,False
7032,0.0,0.05991342,16,3,Returning_Visitor,0,0.0,Oct,False
7033,0.0,0.028571429,6,2,New_Visitor,0,0.0,Nov,False
7034,0.0,0.050793650999999995,23,0,Returning_Visitor,0,0.0,June,False
7035,1.81635021,0.022653941,58,0,Returning_Visitor,0,0.0,Sep,False
7036,86.31034266,0.0048611109999999996,90,13,Returning_Visitor,0,0.0,Aug,False
7037,0.0,0.009090909,10,1,Returning_Visitor,0,0.0,Jul,False
7038,11.21330466,0.02,5,5,New_Visitor,0,0.0,Oct,True
7039,0.0,0.024303937999999997,191,11,Returning_Visitor,9,0.0,Aug,False
7040,0.0,0.028571429,3,4,Returning_Visitor,0,0.0,Oct,False
7041,0.0,0.01,7,3,Returning_Visitor,0,0.0,Nov,False
7042,0.0,0.119230769,26,0,Returning_Visitor,0,0.0,Jul,False
7043,0.0,0.2,3,0,Returning_Visitor,0,0.0,Jul,False
7044,0.0,0.022222222000000003,16,2,Returning_Visitor,0,0.0,Jul,False
7045,0.0,0.033333333,68,11,Returning_Visitor,2,0.0,Sep,True
7046,0.0,0.028571429,14,0,Returning_Visitor,0,0.0,Jul,False
7047,0.0,0.009090909,18,3,New_Visitor,2,0.0,Sep,False
7048,0.0,0.016666667,10,3,New_Visitor,0,0.0,Sep,False
7049,0.0,0.002,26,1,New_Visitor,0,0.0,Oct,False
7050,0.0,0.02674772,47,0,Returning_Visitor,0,0.0,Nov,False
7051,0.0,0.031428571,7,0,Returning_Visitor,0,0.0,Sep,False
7052,14.28629744,0.065367965,10,2,Returning_Visitor,0,0.0,Sep,False
7053,0.0,0.018119658,33,11,New_Visitor,1,0.0,Aug,False
7054,0.0,0.0074074069999999995,23,1,Returning_Visitor,3,0.0,Sep,False
7055,0.0,0.007058824,31,6,Returning_Visitor,0,0.0,Oct,False
7056,0.0,0.033333333,2,2,New_Visitor,2,0.0,Oct,False
7057,69.91439226,0.0067009719999999995,29,3,Returning_Visitor,1,0.0,Nov,False
7058,0.0,0.014814815,27,3,Returning_Visitor,0,0.0,Sep,False
7059,0.0,0.052845527999999996,37,8,Returning_Visitor,0,0.0,Jul,False
7060,17.29676376,0.018181818,10,0,New_Visitor,0,0.0,Oct,True
7061,7.91345877,0.024522672000000002,29,5,Returning_Visitor,0,0.0,Nov,False
7062,0.0,0.0,8,0,New_Visitor,0,0.0,Oct,False
7063,2.395283135,0.011461095,282,10,Returning_Visitor,0,0.0,Sep,False
7064,0.0,0.014175591999999999,128,0,Returning_Visitor,0,0.0,Jul,False
7065,0.0,0.012631578999999999,7,9,Returning_Visitor,4,0.0,June,False
7066,0.0,0.069642857,27,2,Returning_Visitor,0,0.0,Jul,False
7067,0.0,0.018181818,9,2,Returning_Visitor,0,0.0,Sep,False
7068,0.0,0.013380282,71,1,Returning_Visitor,0,0.0,Sep,False
7069,22.89972198,0.015789473999999998,16,5,New_Visitor,0,0.0,Nov,True
7070,0.0,0.015151515,22,0,Returning_Visitor,0,0.0,Oct,False
7071,0.0,0.12,3,2,New_Visitor,0,0.0,Aug,False
7072,0.0,0.080612245,12,2,Returning_Visitor,0,0.0,Aug,False
7073,9.836180752999999,0.008886586,193,16,Returning_Visitor,2,0.0,June,False
7074,0.0,0.021666667,13,1,Returning_Visitor,2,0.0,Oct,False
7075,0.0,0.038333333,64,0,Returning_Visitor,0,0.0,Sep,False
7076,0.0,0.059848485,22,0,Returning_Visitor,0,0.0,June,False
7077,0.0,0.017521368,26,0,Returning_Visitor,0,0.0,Aug,False
7078,0.0,0.066666667,3,0,Returning_Visitor,0,0.0,Jul,False
7079,0.0,0.020887446,39,5,Returning_Visitor,2,0.0,Sep,False
7080,87.30695843,0.002845528,36,10,Returning_Visitor,0,0.0,Aug,True
7081,0.0,0.0037037040000000004,26,2,New_Visitor,0,0.0,Nov,False
7082,83.10114264,0.0044444440000000005,12,4,Returning_Visitor,0,0.0,Nov,True
7083,26.85210163,0.066666667,2,0,Returning_Visitor,0,0.0,Oct,True
7084,8.285119366,0.029938272000000002,54,0,Returning_Visitor,0,0.0,Oct,True
7085,42.29306752,0.004545455,22,0,New_Visitor,0,0.0,Nov,True
7086,8.052496178,0.011448413000000001,52,8,Returning_Visitor,4,0.0,Jul,False
7087,0.0,0.001282051,21,7,Returning_Visitor,1,0.0,Oct,False
7088,0.0,0.019047619,18,3,New_Visitor,0,0.0,Oct,False
7089,17.095286399999996,0.0064,122,3,Returning_Visitor,0,0.0,Aug,True
7090,0.0,0.01785746,76,6,Returning_Visitor,1,0.0,Aug,False
7091,0.0,0.00625,45,8,New_Visitor,2,0.0,Sep,False
7092,10.19295165,0.008333333,45,5,Returning_Visitor,0,0.0,Nov,True
7093,0.0,0.021428571,10,2,New_Visitor,2,0.0,Oct,False
7094,0.0,0.012351425,111,5,Returning_Visitor,2,0.0,Aug,False
7095,0.0,0.094117647,17,0,Returning_Visitor,0,0.0,Aug,False
7096,0.0,0.022222222000000003,3,4,New_Visitor,0,0.0,Oct,False
7097,36.70369311,0.009375,13,2,Returning_Visitor,0,0.0,Oct,True
7098,32.41773364,0.016363636,45,0,Returning_Visitor,5,0.0,Oct,True
7099,12.71367924,0.027868852000000003,62,0,Returning_Visitor,0,0.0,Sep,False
7100,0.0,0.041935484,30,1,Returning_Visitor,0,0.0,Aug,False
7101,0.0,0.023684211,17,3,Returning_Visitor,0,0.0,Nov,False
7102,0.0,0.09265873,28,0,Returning_Visitor,0,0.0,Aug,False
7103,8.052231522000001,0.032738095,22,6,Returning_Visitor,1,0.0,Nov,False
7104,0.0,0.1,2,0,Returning_Visitor,0,0.0,Aug,False
7105,0.40823813200000003,0.031306306,74,0,Returning_Visitor,0,0.0,Nov,False
7106,13.49047237,0.008355899,40,8,Returning_Visitor,3,0.0,Nov,True
7107,0.0,0.030448718,52,0,Returning_Visitor,0,0.0,Sep,False
7108,13.663084699999999,0.036036036,37,0,Returning_Visitor,0,0.0,Sep,False
7109,0.0,0.005,45,2,New_Visitor,0,0.0,Aug,False
7110,0.0,0.103030303,8,4,Returning_Visitor,0,0.0,Sep,False
7111,0.0,0.039393938999999996,54,0,Returning_Visitor,0,0.0,Aug,False
7112,0.0,0.008333333,10,2,New_Visitor,0,0.0,Nov,False
7113,0.0,0.01,17,6,New_Visitor,0,0.0,Oct,False
7114,0.0,0.022648084,37,5,Returning_Visitor,1,0.0,Oct,False
7115,0.0,0.056017316,13,8,Returning_Visitor,0,0.0,Jul,False
7116,0.0,0.06131377599999999,57,0,Returning_Visitor,0,0.0,Jul,False
7117,0.0,0.006349206,20,1,New_Visitor,0,0.0,Nov,False
7118,0.0,0.022380952000000003,9,4,Returning_Visitor,0,0.0,Sep,False
7119,0.0,0.005952381,26,2,New_Visitor,0,0.0,Aug,False
7120,0.0,0.02,30,0,Returning_Visitor,0,0.0,Jul,False
7121,1.9525533880000001,0.008565782,123,10,Returning_Visitor,1,0.0,June,False
7122,0.0,0.019107143,74,4,Returning_Visitor,2,0.0,Aug,False
7123,0.0,0.033333333,14,1,Returning_Visitor,0,0.0,Aug,False
7124,0.0,0.013675214,35,3,New_Visitor,2,0.0,Oct,False
7125,0.0,0.027272727000000004,22,0,Returning_Visitor,0,0.0,Aug,False
7126,0.0,0.023333332999999998,29,2,Returning_Visitor,0,0.0,Sep,False
7127,0.0,0.052380952,12,3,Returning_Visitor,0,0.0,Oct,False
7128,0.0,0.033907028,85,7,Returning_Visitor,0,0.0,Oct,False
7129,0.0,0.014728682,39,10,Returning_Visitor,0,0.0,Nov,False
7130,0.0,0.022222222000000003,33,6,Returning_Visitor,2,0.0,Sep,False
7131,82.021436,0.014285714,13,1,Returning_Visitor,0,0.0,Oct,True
7132,0.0,0.039979296,47,0,Returning_Visitor,0,0.0,Jul,False
7133,0.0,0.0030141290000000004,71,1,Returning_Visitor,0,0.0,Nov,False
7134,0.0,0.01038961,32,15,Returning_Visitor,2,0.0,Aug,False
7135,9.542515706,0.015151515,18,6,Returning_Visitor,0,0.0,Sep,False
7136,0.0,0.0625,3,4,Returning_Visitor,0,0.0,Nov,False
7137,0.0,0.033333333,12,0,Returning_Visitor,0,0.0,Jul,False
7138,0.0,0.02,4,1,New_Visitor,0,0.0,Oct,True
7139,4.818947334,0.020689655,28,1,Returning_Visitor,0,0.0,Oct,True
7140,33.41173784,0.012613585,120,9,Returning_Visitor,1,0.0,Jul,True
7141,0.0,0.2,1,0,Returning_Visitor,0,0.0,Sep,False
7142,31.72080812,0.0,20,3,New_Visitor,2,0.0,Nov,True
7143,0.0,0.0028218690000000003,79,5,Returning_Visitor,0,0.0,Oct,False
7144,0.0,0.01,4,5,New_Visitor,2,0.0,Sep,False
7145,0.0,0.039077841,155,7,Returning_Visitor,1,0.0,Jul,False
7146,0.0,0.018114342,54,6,Returning_Visitor,0,0.0,Oct,False
7147,11.15668928,0.036382031,27,7,Returning_Visitor,0,0.0,Jul,False
7148,0.0,0.048958333,32,1,Returning_Visitor,0,0.0,Aug,False
7149,0.0,0.05,38,5,Returning_Visitor,0,0.0,Nov,False
7150,0.0,0.015641026000000002,62,2,Returning_Visitor,0,0.0,Oct,False
7151,0.0,0.2,1,0,Returning_Visitor,0,0.0,June,False
7152,0.0,0.008,23,5,New_Visitor,0,0.0,Nov,False
7153,0.0,0.014285714,4,3,New_Visitor,0,0.0,June,False
7154,0.0,0.015384615,5,12,Returning_Visitor,1,0.0,Oct,False
7155,0.0,0.020833333,33,1,Returning_Visitor,0,0.0,Aug,False
7156,0.0,0.008333333,6,2,Returning_Visitor,0,0.0,Oct,False
7157,0.0,0.053030303,22,0,Returning_Visitor,0,0.0,June,False
7158,86.12351528,0.0,21,1,New_Visitor,1,0.0,Nov,True
7159,0.0,0.051666667,20,0,Returning_Visitor,1,0.0,Sep,False
7160,1.533539275,0.011944443999999999,23,15,Returning_Visitor,0,0.0,Nov,False
7161,0.0,0.2,1,0,Returning_Visitor,0,0.0,Jul,False
7162,0.0,0.037398374,38,2,Returning_Visitor,0,0.0,Nov,False
7163,0.0,0.05,4,0,Returning_Visitor,0,0.0,Aug,False
7164,2.767055125,0.0072950309999999996,117,9,Returning_Visitor,0,0.0,Aug,False
7165,23.66358807,0.008888889,29,2,Returning_Visitor,0,0.0,Jul,False
7166,71.07435633,0.016,25,1,Returning_Visitor,0,0.0,Oct,True
7167,0.0,0.003333333,20,5,New_Visitor,0,0.0,Nov,False
7168,0.0,0.015186146999999999,47,12,Returning_Visitor,4,0.0,Nov,False
7169,0.0,0.060270563,42,7,Returning_Visitor,0,0.0,Aug,False
7170,6.476760366000001,0.051612902999999995,27,2,Returning_Visitor,0,0.0,Sep,True
7171,0.0,0.049722222,60,0,Returning_Visitor,0,0.0,Aug,False
7172,0.0,0.053623187999999995,21,3,Returning_Visitor,0,0.0,Aug,False
7173,0.0,0.007142857,27,1,Returning_Visitor,0,0.0,Oct,False
7174,4.428052445,0.016666667,23,8,Returning_Visitor,6,0.0,Nov,True
7175,0.0,0.005128205,35,4,New_Visitor,0,0.0,Nov,False
7176,0.0,0.016095238,32,9,Returning_Visitor,0,0.0,Sep,False
7177,0.0,0.027316655,138,6,Returning_Visitor,0,0.0,June,False
7178,2.001640344,0.043137255,9,5,Returning_Visitor,0,0.0,Jul,False
7179,88.06848401,0.028571429,5,2,New_Visitor,0,0.0,Nov,True
7180,27.8892456,0.06,9,0,Returning_Visitor,0,0.0,Aug,True
7181,31.74373458,0.022972972999999997,33,6,Returning_Visitor,2,0.0,Nov,True
7182,4.023323663,0.019859307,45,2,Returning_Visitor,0,0.0,Oct,False
7183,0.0,0.004166667,15,1,New_Visitor,0,0.0,June,False
7184,0.0,0.048484848,11,0,Returning_Visitor,0,0.0,Aug,False
7185,0.0,0.2,4,0,Returning_Visitor,0,0.0,June,False
7186,0.0,0.009803922,28,9,Returning_Visitor,2,0.0,Oct,False
7187,0.0,0.025,7,1,New_Visitor,0,0.0,Aug,False
7188,0.0,0.06622807,38,2,Returning_Visitor,0,0.0,June,False
7189,0.0,0.029166667,10,3,Returning_Visitor,0,0.0,Jul,False
7190,36.33496365,0.016666667,13,0,New_Visitor,0,0.0,June,True
7191,0.0,0.05,6,0,Returning_Visitor,0,0.0,Jul,False
7192,0.0,0.0125,5,7,New_Visitor,0,0.0,Sep,False
7193,0.0,0.010526316,18,4,New_Visitor,0,0.0,Sep,False
7194,0.0,0.00137931,27,8,New_Visitor,0,0.0,Aug,True
7195,0.0,0.041643072,34,3,Returning_Visitor,0,0.0,June,False
7196,0.0,0.013333333000000001,13,2,New_Visitor,0,0.0,Sep,False
7197,35.03953094,0.034691241,98,9,Returning_Visitor,2,0.0,Sep,False
7198,48.73081038,0.009734513,109,2,Returning_Visitor,4,0.0,Oct,True
7199,0.0,0.028639402999999997,48,0,Returning_Visitor,0,0.0,Aug,False
7200,0.0,0.038231522000000004,59,3,Returning_Visitor,0,0.0,Oct,False
7201,17.72722287,0.027999999999999997,23,2,Returning_Visitor,0,0.0,June,True
7202,8.154361332,0.036363636,53,2,Returning_Visitor,0,0.0,June,True
7203,5.818151241,0.01875,24,8,Returning_Visitor,0,0.0,Oct,True
7204,0.0,0.033333333,5,1,New_Visitor,0,0.0,Sep,False
7205,0.0,0.067142857,26,0,Returning_Visitor,1,0.0,Jul,False
7206,3.582981195,0.025287478999999998,96,9,Returning_Visitor,3,0.0,Sep,False
7207,0.0,0.027272727000000004,20,3,Returning_Visitor,0,0.0,Nov,False
7208,30.54596337,0.0074074069999999995,29,1,New_Visitor,0,0.0,Nov,True
7209,0.0,0.025371223999999998,24,0,Returning_Visitor,7,0.0,Jul,False
7210,0.0,0.2,2,0,Returning_Visitor,0,0.0,Jul,False
7211,0.0,0.025,6,3,New_Visitor,0,0.0,Jul,True
7212,0.0,0.18666666699999998,5,0,Returning_Visitor,0,0.0,Oct,False
7213,0.0,0.037356322000000004,29,0,Returning_Visitor,0,0.0,June,False
7214,46.84856664,0.0074074069999999995,10,1,New_Visitor,0,0.0,Aug,True
7215,0.0,0.027846816,77,0,Returning_Visitor,1,0.0,Sep,False
7216,0.0,0.07,20,0,Returning_Visitor,0,0.0,June,False
7217,0.0,0.054545455,11,0,Returning_Visitor,0,0.0,Jul,False
7218,0.0,0.004166667,66,0,Returning_Visitor,0,0.0,Sep,False
7219,0.0,0.013513513999999999,33,4,Returning_Visitor,0,0.0,Oct,False
7220,0.0,0.046666667,9,1,Returning_Visitor,0,0.0,Oct,False
7221,0.0,0.006666666999999999,41,1,Returning_Visitor,0,0.0,June,False
7222,0.0,0.022222222000000003,8,1,Returning_Visitor,2,0.0,June,False
7223,0.0,0.028571429,2,4,New_Visitor,0,0.0,Oct,False
7224,0.0,0.037014927,60,3,Returning_Visitor,2,0.0,Sep,False
7225,0.0,0.001515152,20,6,Returning_Visitor,0,0.0,Nov,False
7226,0.0,0.016296296000000002,20,11,New_Visitor,0,0.0,Sep,False
7227,9.098216282000001,0.007674419,37,9,Returning_Visitor,7,0.0,Nov,False
7228,0.0,0.016666667,3,0,Returning_Visitor,0,0.0,Aug,False
7229,0.0,0.035714286,27,7,Returning_Visitor,0,0.0,Jul,False
7230,0.0,0.0,3,4,Returning_Visitor,0,0.0,Oct,False
7231,0.0,0.057142857000000005,13,0,Returning_Visitor,0,0.0,June,False
7232,0.0,0.012820513,39,0,Returning_Visitor,0,0.0,Sep,False
7233,0.0,0.00627451,17,5,Returning_Visitor,0,0.0,Jul,False
7234,0.0,0.015909091,22,1,Returning_Visitor,0,0.0,Oct,False
7235,0.0,0.007692308,53,18,Returning_Visitor,2,0.0,Oct,False
7236,0.0,0.011607143,55,1,Returning_Visitor,1,0.0,Sep,False
7237,0.0,0.015384615,13,0,Returning_Visitor,0,0.0,Nov,False
7238,0.0,0.02183908,29,0,Returning_Visitor,0,0.0,Oct,False
7239,0.0,0.024257027999999996,85,0,Returning_Visitor,0,0.0,Aug,False
7240,0.0,0.011184211000000001,146,13,Returning_Visitor,0,0.0,Oct,False
7241,0.0,0.023333332999999998,10,0,Returning_Visitor,0,0.0,Nov,False
7242,29.462843900000003,0.005208333,16,0,New_Visitor,0,0.0,Nov,False
7243,0.0,0.000262123,109,2,New_Visitor,0,0.0,Aug,False
7244,0.0,0.04,3,1,Returning_Visitor,1,0.0,Nov,False
7245,0.0,0.023551165,93,5,Returning_Visitor,0,0.0,Oct,False
7246,22.08032319,0.017719298,36,7,Returning_Visitor,0,0.0,Aug,False
7247,0.0,0.0,17,1,Returning_Visitor,1,0.0,Jul,False
7248,0.0,0.004761905,22,1,New_Visitor,0,0.0,Oct,False
7249,0.0,0.004545455,11,2,Returning_Visitor,0,0.0,Oct,False
7250,78.56959864,0.011111111000000002,9,0,New_Visitor,0,0.0,Sep,True
7251,0.0,0.028571429,4,4,Returning_Visitor,0,0.0,Sep,False
7252,0.0,0.011111111000000002,17,2,Returning_Visitor,0,0.0,Aug,False
7253,0.0,0.1,2,0,Returning_Visitor,0,0.0,Jul,False
7254,0.0,0.015384615,11,2,New_Visitor,0,0.0,Sep,False
7255,0.0,0.07777777799999999,6,0,Returning_Visitor,0,0.0,June,False
7256,0.0,0.014705882,16,3,New_Visitor,0,0.0,Aug,False
7257,47.65907425,0.015714286,36,2,Returning_Visitor,0,0.0,June,False
7258,0.0,0.021904762,29,10,Returning_Visitor,1,0.0,Sep,False
7259,0.0,0.004761905,20,3,Returning_Visitor,0,0.0,Aug,False
7260,0.0,0.052674897000000005,25,2,Returning_Visitor,0,0.0,Jul,False
7261,0.0,0.045454545,20,5,Returning_Visitor,0,0.0,Oct,False
7262,0.0,0.02039072,39,0,Returning_Visitor,0,0.0,Jul,False
7263,0.0,0.079310345,23,3,Returning_Visitor,3,0.0,Nov,False
7264,0.0,0.036000000000000004,22,2,Returning_Visitor,1,0.0,Oct,False
7265,0.0,0.2,1,0,Returning_Visitor,0,0.0,Aug,False
7266,0.0,0.2,1,0,Returning_Visitor,0,0.0,Oct,False
7267,0.0,0.010470085,22,4,Returning_Visitor,0,0.0,Nov,False
